EntryID	Reaction	ECNumber	UniProtKB_AC	Organism	pH	parameter.name	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit
24440	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	n	Hill coefficient	NADH	1.8		-	-
24440	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	E	concentration	Enzyme	0.0027		-	mg/ml
24441	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	I	concentration	ATP	0.005		-	M
24441	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	Vmax	Vmax				-	-
24441	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	M	concentration	Fructose 1,6-diphosphate	0.00165		-	M
24441	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	n	Hill coefficient	NADH	1.4		-	-
24441	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	A	concentration	Pyruvate	0.05		-	M
24441	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S	concentration	NADH	3.0E-5	5.0E-4	-	M
24441	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S05	S_half	NADH	2.0E-4		-	M
24441	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	E	concentration	Enzyme	0.0027		-	mg/ml
24442	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	n	Hill coefficient	NADH	1.2		-	-
24442	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S05	S_half	NADH	3.6E-4		-	M
24442	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	I	concentration	ATP	0.01		-	M
24442	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	E	concentration	Enzyme	0.0027		-	mg/ml
24442	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	A	concentration	Pyruvate	0.05		-	M
24442	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	Vmax	Vmax				-	-
24442	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S	concentration	NADH	3.0E-5	5.0E-4	-	M
24442	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	M	concentration	Fructose 1,6-diphosphate	0.00165		-	M
24443	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	Vmax	Vmax				-	-
24443	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	I	concentration	Oxamate	0.002		-	M
24443	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	n	Hill coefficient	NADH	1.7		-	-
24443	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S05	S_half	NADH	1.5E-4		-	M
24443	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	A	concentration	Pyruvate	0.05		-	M
24443	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	E	concentration	Enzyme	0.0027		-	mg/ml
24443	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S	concentration	NADH	3.0E-5	5.0E-4	-	M
24443	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	M	concentration	Fructose 1,6-diphosphate	0.00165		-	M
24444	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	A	concentration	Pyruvate	0.05		-	M
24444	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	I	concentration	Oxamate	0.004		-	M
24444	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	n	Hill coefficient	NADH	1.6		-	-
24444	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	Vmax	Vmax				-	-
24444	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	M	concentration	Fructose 1,6-diphosphate	0.00165		-	M
24444	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S	concentration	NADH	3.0E-5	5.0E-4	-	M
24444	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	E	concentration	Enzyme	0.0027		-	mg/ml
24444	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S05	S_half	NADH	1.4E-4		-	M
24445	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	M	concentration	Fructose 1,6-diphosphate	2.5E-5	0.02	-	M
24445	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	E	concentration	Enzyme	0.0027		-	mg/ml
24445	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	A	concentration	Pyruvate	0.05		-	M
24445	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S05	S_half	NADH	2.0E-5		-	M
24445	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	Vmax	Vmax				-	-
24445	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	n	Hill coefficient	NADH	1.5		-	-
24445	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	I	concentration	Oxamate	0.002		-	M
24445	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S	concentration	NADH	5.0E-4		-	M
24446	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	n	Hill coefficient	NADH	1.3		-	-
24446	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S	concentration	NADH	5.0E-4		-	M
24446	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	Vmax	Vmax				-	-
24446	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	M	concentration	Fructose 1,6-diphosphate	2.5E-5	0.02	-	M
24446	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	I	concentration	Oxamate	0.005		-	M
24446	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	E	concentration	Enzyme	0.0027		-	mg/ml
24446	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	A	concentration	Pyruvate	0.05		-	M
24446	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S05	S_half	NADH	3.0E-5		-	M
24447	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	M	concentration	Fructose 1,6-diphosphate	2.5E-5	0.02	-	M
24447	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	n	Hill coefficient	NADH	1.0		-	-
24447	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	I	concentration	ATP	0.005		-	M
24447	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S05	S_half	NADH	4.0E-5		-	M
24447	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	A	concentration	Pyruvate	0.05		-	M
24447	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	E	concentration	Enzyme	0.0027		-	mg/ml
24447	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S	concentration	NADH	5.0E-4		-	M
24447	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	Vmax	Vmax				-	-
24448	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S05	S_half	NADH	9.0E-5		-	M
24448	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	n	Hill coefficient	NADH	1.1		-	-
24448	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	I	concentration	ATP	0.01		-	M
24448	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S	concentration	NADH	5.0E-4		-	M
24448	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	M	concentration	Fructose 1,6-diphosphate	2.5E-5	0.02	-	M
24448	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	A	concentration	Pyruvate	0.05		-	M
24448	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	Vmax	Vmax				-	-
24448	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	E	concentration	Enzyme	0.0027		-	mg/ml
24449	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	M	concentration	Fructose 1,6-diphosphate	2.5E-5	0.02	-	M
24449	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S05	S_half	NADH	5.0E-5		-	M
24449	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	Vmax	Vmax				-	-
24449	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	E	concentration	Enzyme	0.0027		-	mg/ml
24449	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	S	concentration	NADH	5.0E-4		-	M
24449	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	n	Hill coefficient	NADH	1.2		-	-
24449	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P26283	Streptococcus mutans	6.2	A	concentration	Pyruvate	0.05		-	M
24952	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	kcat	kcat		0.001		-	s^(-1)
24952	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	Km_a	Km	Imidazolyl propanediol	4.5E-4		3E-5	M
24952	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	A	concentration	Imidazolyl propanediol	1.1E-5	0.002	-	M
24952	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	B	concentration	NAD+	0.01		-	M
24953	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	B	concentration	NAD+	0.01		-	M
24953	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	Km_a	Km	Imidazolyl propanediol	9.0E-4		2E-4	M
24953	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	kcat	kcat		0.0027		-	s^(-1)
24953	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	A	concentration	Imidazolyl propanediol	1.1E-5	0.002	-	M
24954	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	Km_a	Km	Imidazolyl propanediol	2.6E-5		3E-6	M
24954	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	B	concentration	NAD+	0.01		-	M
24954	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	A	concentration	Imidazolyl propanediol	1.1E-5	0.002	-	M
24954	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	kcat	kcat		0.003		-	s^(-1)
24955	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	Km_a	Km	Imidazolyl propanediol	2.4E-4		3E-5	M
24955	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	kcat	kcat		0.08		-	s^(-1)
24955	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	B	concentration	NAD+	0.01		-	M
24955	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	A	concentration	Imidazolyl propanediol	1.1E-5	0.002	-	M
24956	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	kcat	kcat		0.08		-	s^(-1)
24956	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	B	concentration	NAD+	2.0E-4	0.01	-	M
24956	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	A	concentration	Imidazolyl propanediol	0.002		-	M
24956	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	Km_b	Km	NAD+	0.0073		1.4E-3	M
24957	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	A	concentration	Imidazolyl propanediol	0.002		-	M
24957	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	B	concentration	NAD+	2.0E-4	0.01	-	M
24957	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	kcat	kcat		0.003		-	s^(-1)
24957	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	Km_b	Km	NAD+	7.0E-4		1E-4	M
24958	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	kcat	kcat		0.0027		-	s^(-1)
24958	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	B	concentration	NAD+	2.0E-4	0.01	-	M
24958	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	Km_b	Km	NAD+	9.0E-4		2E-4	M
24958	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	A	concentration	Imidazolyl propanediol	0.01		-	M
24959	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	A	concentration	Imidazolyl propanediol	0.0058		-	M
24959	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	B	concentration	NAD+	2.0E-4	0.01	-	M
24959	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	Km_b	Km	NAD+	0.014		3.5E-3	M
24959	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	kcat	kcat		0.001		-	s^(-1)
24960	H2O + Imidazolyl propanediol + NAD+ = NADH + Imidazole lactate + H+	1.1.1.23	P10370	Salmonella typhimurium	9.0	kcat	kcat		0.04		-	s^(-1)
25052	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	Q5E9B1	Bos taurus	7.5	S1	concentration	Pyruvate	0.0	6.0E-4	-	M
25052	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	Q5E9B1	Bos taurus	7.5	Vmax	Vmax		823.3333		-	mol*s^(-1)*mol^(-1)
25052	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	Q5E9B1	Bos taurus	7.5	S2	concentration	NADH	1.2E-4		-	M
25052	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	Q5E9B1	Bos taurus	7.5	Km	Km	Pyruvate	1.4E-4		-	M
25053	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	Q5E9B1	Bos taurus	7.0	S1	concentration	L-Lactate	0.0	0.04	-	M
25053	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	Q5E9B1	Bos taurus	7.0	Km	Km	L-Lactate	0.009		-	M
25054	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00337	Gallus gallus	7.5	Vmax	Vmax		758.3333		-	mol*s^(-1)*mol^(-1)
25054	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00337	Gallus gallus	7.5	Km	Km	Pyruvate	8.9E-5		-	M
25054	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00337	Gallus gallus	7.5	S1	concentration	Pyruvate	0.0	4.0E-4	-	M
25054	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00337	Gallus gallus	7.5	S2	concentration	NADH	1.2E-4		-	M
25055	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00340	Gallus gallus	7.5	S2	concentration	NADH	1.2E-4		-	M
25055	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00340	Gallus gallus	7.5	S1	concentration	Pyruvate	0.0	0.003	-	M
25055	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00340	Gallus gallus	7.5	Km	Km	Pyruvate	0.0032		-	M
25055	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00340	Gallus gallus	7.5	Vmax	Vmax		1556.667		-	mol*s^(-1)*mol^(-1)
25056	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P19858	Bos taurus	7.5	Km	Km	Pyruvate	0.001		-	M
25056	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P19858	Bos taurus	7.5	S2	concentration	NADH	1.2E-4		-	M
25056	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P19858	Bos taurus	7.5	Vmax	Vmax		1336.667		-	mol*s^(-1)*mol^(-1)
25056	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P19858	Bos taurus	7.5	S1	concentration	Pyruvate	0.0	0.003	-	M
25057	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00337	Gallus gallus	7.0	S1	concentration	L-Lactate	0.0	0.03	-	M
25057	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00337	Gallus gallus	7.0	Km	Km	L-Lactate	0.007		-	M
25058	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00340	Gallus gallus	7.0	Km	Km	L-Lactate	0.04		-	M
25058	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00340	Gallus gallus	7.0	S1	concentration	L-Lactate	0.0	0.25	-	M
25059	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P19858	Bos taurus	7.0	S1	concentration	L-Lactate	0.0	0.2	-	M
25059	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P19858	Bos taurus	7.0	Km	Km	L-Lactate	0.025		-	M
25360	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	B	concentration	Pyruvate	1.3E-4	0.00325	-	M
25360	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	kcat	kcat		150.0		3E0	s^(-1)
25360	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	Km	Km	Pyruvate	6.5E-4		3E-5	M
25360	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	A	concentration	NADH	2.0E-4		-	M
25360	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	kcat_Km	kcat/Km	Pyruvate	230000.0		-	M^(-1)*s^(-1)
25361	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	A	concentration	NADH	2.0E-4		-	M
25361	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	B	concentration	Pyruvate	7.0E-4	0.0175	-	M
25361	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	kcat_Km	kcat/Km	Pyruvate	14000.0		-	M^(-1)*s^(-1)
25361	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	kcat	kcat		50.0		1E0	s^(-1)
25361	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	Km	Km	Pyruvate	0.0035		2E-4	M
25362	NAD+ + D-Glycerate = NADH + H+ + 3-Hydroxypyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	B	concentration	3-Hydroxypyruvate	6.4E-4	0.016	-	M
25362	NAD+ + D-Glycerate = NADH + H+ + 3-Hydroxypyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	kcat_Km	kcat/Km	3-Hydroxypyruvate	16000.0		-	M^(-1)*s^(-1)
25362	NAD+ + D-Glycerate = NADH + H+ + 3-Hydroxypyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	Km	Km	3-Hydroxypyruvate	0.0032		2E-4	M
25362	NAD+ + D-Glycerate = NADH + H+ + 3-Hydroxypyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	kcat	kcat		52.5		1.2E0	s^(-1)
25362	NAD+ + D-Glycerate = NADH + H+ + 3-Hydroxypyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	A	concentration	NADH	2.0E-4		-	M
25363	NAD+ + D-Glycerate = NADH + H+ + 3-Hydroxypyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	kcat_Km	kcat/Km	3-Hydroxypyruvate	2500.0		-	M^(-1)*s^(-1)
25363	NAD+ + D-Glycerate = NADH + H+ + 3-Hydroxypyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	B	concentration	3-Hydroxypyruvate	0.0022	0.055	-	M
25363	NAD+ + D-Glycerate = NADH + H+ + 3-Hydroxypyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	A	concentration	NADH	2.0E-4		-	M
25363	NAD+ + D-Glycerate = NADH + H+ + 3-Hydroxypyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	Km	Km	3-Hydroxypyruvate	0.011		6E-4	M
25363	NAD+ + D-Glycerate = NADH + H+ + 3-Hydroxypyruvate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	kcat	kcat		27.2		6E-1	s^(-1)
25364	NAD+ + 2-Hydroxybutyrate = H+ + NADH + 2-Oxobutyrate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	Km	Km	2-Oxobutyrate	0.0032		2E-4	M
25364	NAD+ + 2-Hydroxybutyrate = H+ + NADH + 2-Oxobutyrate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	kcat	kcat		53.0		1.8E0	s^(-1)
25364	NAD+ + 2-Hydroxybutyrate = H+ + NADH + 2-Oxobutyrate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	B	concentration	2-Oxobutyrate	6.4E-4	0.016	-	M
25364	NAD+ + 2-Hydroxybutyrate = H+ + NADH + 2-Oxobutyrate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	kcat_Km	kcat/Km	2-Oxobutyrate	17000.0		-	M^(-1)*s^(-1)
25364	NAD+ + 2-Hydroxybutyrate = H+ + NADH + 2-Oxobutyrate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	A	concentration	NADH	2.0E-4		-	M
25365	NAD+ + 2-Hydroxybutyrate = H+ + NADH + 2-Oxobutyrate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	B	concentration	2-Oxobutyrate	6.4E-4	0.016	-	M
25365	NAD+ + 2-Hydroxybutyrate = H+ + NADH + 2-Oxobutyrate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	kcat	kcat		42.0		9E-1	s^(-1)
25365	NAD+ + 2-Hydroxybutyrate = H+ + NADH + 2-Oxobutyrate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	Km	Km	2-Oxobutyrate	0.0051		3E-4	M
25365	NAD+ + 2-Hydroxybutyrate = H+ + NADH + 2-Oxobutyrate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	kcat_Km	kcat/Km	2-Oxobutyrate	8200.0		-	M^(-1)*s^(-1)
25365	NAD+ + 2-Hydroxybutyrate = H+ + NADH + 2-Oxobutyrate	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	A	concentration	NADH	2.0E-4		-	M
25366	2-Oxopentanoate + NADH + H+ = 2-Hydroxyvalerate + NAD+	1.1.1.27	P00344	Geobacillus stearothermophilus	6.0	B	concentration	2-Oxopentanoate	0.00132	0.033	-	M
